repository,pr_number,classification,evidence_type,event_at,commit_sha,finding_url,evidence_url,basis
llxprt-code,1983,medium_confidence,commit_after_finding_within_24h,2026-06-10T18:01:56Z,6626d72246289dac28d1e58935b0c940bd583df0,https://github.com/vybestack/llxprt-code/pull/1983#discussion_r3390403746,https://github.com/vybestack/llxprt-code/commit/6626d72246289dac28d1e58935b0c940bd583df0,0.1 hours after latest retained CodeRabbit finding
llxprt-code,1983,high_confidence,commit_message_review_reference,2026-06-10T18:17:09Z,6539d94f7afd431251196537c976ce27b42cb7ce,https://github.com/vybestack/llxprt-code/pull/1983#discussion_r3390403746,https://github.com/vybestack/llxprt-code/commit/6539d94f7afd431251196537c976ce27b42cb7ce,0.4 hours after latest retained CodeRabbit finding
llxprt-code,1983,high_confidence,explicit_fixed_reply_with_commit,2026-06-10T18:17:33Z,6539d94f7,https://github.com/vybestack/llxprt-code/pull/1983#discussion_r3390403709,https://github.com/vybestack/llxprt-code/pull/1983#discussion_r3390543884,LLM-authored reply uses fix/address language and cites a commit
llxprt-code,1983,medium_confidence,commit_after_finding_within_24h,2026-06-10T18:31:59Z,2fb3cff4ad951cce2dd92997f093e50c8af809ce,https://github.com/vybestack/llxprt-code/pull/1983#discussion_r3390403746,https://github.com/vybestack/llxprt-code/commit/2fb3cff4ad951cce2dd92997f093e50c8af809ce,0.6 hours after latest retained CodeRabbit finding
llxprt-code,1983,medium_confidence,commit_after_finding_within_24h,2026-06-10T19:17:05Z,6780f7ca53536ce51485550cbee736e67fa18439,https://github.com/vybestack/llxprt-code/pull/1983#discussion_r3390403746,https://github.com/vybestack/llxprt-code/commit/6780f7ca53536ce51485550cbee736e67fa18439,1.4 hours after latest retained CodeRabbit finding
llxprt-code,1983,medium_confidence,commit_after_finding_within_24h,2026-06-11T05:27:13Z,6ff8236d5ff2cb4efecee2beb62fbbdbf8a72d8c,https://github.com/vybestack/llxprt-code/pull/1983#discussion_r3390403746,https://github.com/vybestack/llxprt-code/commit/6ff8236d5ff2cb4efecee2beb62fbbdbf8a72d8c,11.5 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-10T19:46:59Z,f8e85bc85b39edcbd97fb458320a816ec280766a,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/f8e85bc85b39edcbd97fb458320a816ec280766a,0.9 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-10T20:10:34Z,04f065bb762c08cae38d6dd24ebfa82fa6faaa80,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/04f065bb762c08cae38d6dd24ebfa82fa6faaa80,1.3 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-10T20:25:30Z,d7daff10fd443e5f36f8a9fd7a017f9def8b6939,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/d7daff10fd443e5f36f8a9fd7a017f9def8b6939,1.6 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-10T21:11:44Z,86c57355690cfe89793fd7ed422664bb581e19d4,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/86c57355690cfe89793fd7ed422664bb581e19d4,2.3 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-10T21:45:50Z,d1efc3c82d3626bb4816c85d7598c6df13cf5ba4,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/d1efc3c82d3626bb4816c85d7598c6df13cf5ba4,2.9 hours after latest retained CodeRabbit finding
llxprt-code,1984,high_confidence,commit_message_review_reference,2026-06-10T22:33:34Z,686bca6f595f1456a09efdf49b079efd75a50b6d,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/686bca6f595f1456a09efdf49b079efd75a50b6d,3.7 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-10T23:09:55Z,a2dd0493f1d4dc06d702e4d0ff8f12197cd574b9,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/a2dd0493f1d4dc06d702e4d0ff8f12197cd574b9,4.3 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-11T05:27:31Z,f7001fdbf1a3b591f923fefd6163f2333ab81f3b,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/f7001fdbf1a3b591f923fefd6163f2333ab81f3b,10.6 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-11T05:49:49Z,4a1bbeed72971a65d8ca530ba0d7940ffdab3b02,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/4a1bbeed72971a65d8ca530ba0d7940ffdab3b02,11.0 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-11T06:16:20Z,20ca4279ec61155b7f80fc20093de56679865606,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/20ca4279ec61155b7f80fc20093de56679865606,11.4 hours after latest retained CodeRabbit finding
llxprt-code,1984,medium_confidence,commit_after_finding_within_24h,2026-06-11T06:46:50Z,873d4411c9058c9402453825830cda9e71d6c67e,https://github.com/vybestack/llxprt-code/pull/1984#discussion_r3390761096,https://github.com/vybestack/llxprt-code/commit/873d4411c9058c9402453825830cda9e71d6c67e,11.9 hours after latest retained CodeRabbit finding
llxprt-code,1991,medium_confidence,commit_after_finding_within_24h,2026-06-11T05:52:08Z,276c07f1d147ba25b9449dbc512744f7b8476abd,https://github.com/vybestack/llxprt-code/pull/1991#discussion_r3393464931,https://github.com/vybestack/llxprt-code/commit/276c07f1d147ba25b9449dbc512744f7b8476abd,0.5 hours after latest retained CodeRabbit finding
llxprt-code,1991,medium_confidence,commit_after_finding_within_24h,2026-06-11T06:06:01Z,1f1340b1dabdb5aef4fdb63ccdb845d974902698,https://github.com/vybestack/llxprt-code/pull/1991#discussion_r3393464931,https://github.com/vybestack/llxprt-code/commit/1f1340b1dabdb5aef4fdb63ccdb845d974902698,0.7 hours after latest retained CodeRabbit finding
llxprt-code,1991,medium_confidence,commit_after_finding_within_24h,2026-06-11T19:36:07Z,62756a63db73b6a77d504bead22bbc1b8d0617ed,https://github.com/vybestack/llxprt-code/pull/1991#discussion_r3393464931,https://github.com/vybestack/llxprt-code/commit/62756a63db73b6a77d504bead22bbc1b8d0617ed,14.2 hours after latest retained CodeRabbit finding
llxprt-code,1992,medium_confidence,commit_after_finding_within_24h,2026-06-11T05:10:43Z,27d0c948f53a1a3e4751fb1a55a0a7ef72ae9ea2,https://github.com/vybestack/llxprt-code/pull/1992#discussion_r3392292374,https://github.com/vybestack/llxprt-code/commit/27d0c948f53a1a3e4751fb1a55a0a7ef72ae9ea2,5.5 hours after latest retained CodeRabbit finding
llxprt-code,1992,high_confidence,commit_message_review_reference,2026-06-11T05:29:34Z,4ff9e14156142a978a6050ab725b3e82d809bbe2,https://github.com/vybestack/llxprt-code/pull/1992#discussion_r3392292374,https://github.com/vybestack/llxprt-code/commit/4ff9e14156142a978a6050ab725b3e82d809bbe2,5.8 hours after latest retained CodeRabbit finding
llxprt-code,1992,high_confidence,explicit_fixed_reply_with_commit,2026-06-11T05:30:02Z,4ff9e1415,https://github.com/vybestack/llxprt-code/pull/1992#discussion_r3392292374,https://github.com/vybestack/llxprt-code/pull/1992#discussion_r3393493554,LLM-authored reply uses fix/address language and cites a commit
llxprt-code,1994,high_confidence,commit_message_review_reference,2026-06-11T21:43:24Z,c8eb62c6309fc3f38df24d601b6dff72c322449b,https://github.com/vybestack/llxprt-code/pull/1994#discussion_r3399294099,https://github.com/vybestack/llxprt-code/commit/c8eb62c6309fc3f38df24d601b6dff72c322449b,0.2 hours after latest retained CodeRabbit finding
llxprt-code,1994,medium_confidence,commit_after_finding_within_24h,2026-06-11T22:32:58Z,a1c310ece907a4672f7019c7572dadd65b55afdd,https://github.com/vybestack/llxprt-code/pull/1994#discussion_r3399294099,https://github.com/vybestack/llxprt-code/commit/a1c310ece907a4672f7019c7572dadd65b55afdd,1.1 hours after latest retained CodeRabbit finding
llxprt-code,1996,high_confidence,commit_message_review_reference,2026-06-11T21:54:48Z,ce19a26a790503d52a6edaefecf06734e9a4e2fe,https://github.com/vybestack/llxprt-code/pull/1996#discussion_r3399395965,https://github.com/vybestack/llxprt-code/commit/ce19a26a790503d52a6edaefecf06734e9a4e2fe,0.1 hours after latest retained CodeRabbit finding
llxprt-code,1996,high_confidence,explicit_fixed_reply_with_commit,2026-06-11T21:54:58Z,ce19a26a7,https://github.com/vybestack/llxprt-code/pull/1996#discussion_r3399395965,https://github.com/vybestack/llxprt-code/pull/1996#discussion_r3399414044,LLM-authored reply uses fix/address language and cites a commit
llxprt-code,1998,medium_confidence,commit_after_finding_within_24h,2026-06-12T16:52:01Z,7f773150bdc4d88dace7217552bcb23bc597564e,https://github.com/vybestack/llxprt-code/pull/1998#discussion_r3401551325,https://github.com/vybestack/llxprt-code/commit/7f773150bdc4d88dace7217552bcb23bc597564e,9.2 hours after latest retained CodeRabbit finding
llxprt-code,1998,medium_confidence,commit_after_finding_within_24h,2026-06-12T17:20:00Z,270041839fb8a8b13779a389948b73b6a541cb84,https://github.com/vybestack/llxprt-code/pull/1998#discussion_r3401551325,https://github.com/vybestack/llxprt-code/commit/270041839fb8a8b13779a389948b73b6a541cb84,9.7 hours after latest retained CodeRabbit finding
llxprt-code,1998,medium_confidence,commit_after_finding_within_24h,2026-06-12T18:14:34Z,01816fdb59419fd06a07d0a22ad669609d9c4ebf,https://github.com/vybestack/llxprt-code/pull/1998#discussion_r3405102793,https://github.com/vybestack/llxprt-code/commit/01816fdb59419fd06a07d0a22ad669609d9c4ebf,0.8 hours after latest retained CodeRabbit finding
llxprt-code,1999,medium_confidence,commit_after_finding_within_24h,2026-06-12T02:15:04Z,f7b572a07f318ba0427fa4a6e7cfd9ce6cfb88dd,https://github.com/vybestack/llxprt-code/pull/1999#discussion_r3400087538,https://github.com/vybestack/llxprt-code/commit/f7b572a07f318ba0427fa4a6e7cfd9ce6cfb88dd,0.8 hours after latest retained CodeRabbit finding
llxprt-code,1999,high_confidence,commit_message_review_reference,2026-06-12T03:22:45Z,7c2411cbda4f8745721acb18f233ae528b532941,https://github.com/vybestack/llxprt-code/pull/1999#discussion_r3400087538,https://github.com/vybestack/llxprt-code/commit/7c2411cbda4f8745721acb18f233ae528b532941,1.9 hours after latest retained CodeRabbit finding
llxprt-code,1999,medium_confidence,commit_after_finding_within_24h,2026-06-12T03:28:24Z,b155c00e704c719fc6af648d35dab3fb2702a821,https://github.com/vybestack/llxprt-code/pull/1999#discussion_r3400087538,https://github.com/vybestack/llxprt-code/commit/b155c00e704c719fc6af648d35dab3fb2702a821,2.0 hours after latest retained CodeRabbit finding
llxprt-code,1999,medium_confidence,commit_after_finding_within_24h,2026-06-12T04:14:41Z,fc21326b151c7f2e2919d02d5cad78afca0658ad,https://github.com/vybestack/llxprt-code/pull/1999#discussion_r3400087538,https://github.com/vybestack/llxprt-code/commit/fc21326b151c7f2e2919d02d5cad78afca0658ad,2.8 hours after latest retained CodeRabbit finding
llxprt-code,2006,medium_confidence,commit_after_finding_within_24h,2026-06-13T03:01:33Z,f53663b178c1805e1d7250cbfbde6853a12d80d7,https://github.com/vybestack/llxprt-code/pull/2006#discussion_r3407179973,https://github.com/vybestack/llxprt-code/commit/f53663b178c1805e1d7250cbfbde6853a12d80d7,0.8 hours after latest retained CodeRabbit finding
llxprt-code,2009,medium_confidence,commit_after_finding_within_24h,2026-06-12T22:38:13Z,21ab1a95ae5c3c2849b13685fa4302d17f380ed5,https://github.com/vybestack/llxprt-code/pull/2009#discussion_r3406523244,https://github.com/vybestack/llxprt-code/commit/21ab1a95ae5c3c2849b13685fa4302d17f380ed5,0.3 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T02:20:41Z,c19967a6ac8e80dff5324d235d0f2e9a9d6b540c,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407127813,https://github.com/vybestack/llxprt-code/commit/c19967a6ac8e80dff5324d235d0f2e9a9d6b540c,0.5 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T02:33:56Z,e81c6e6f8136c27a053fab8181c96705b8c939a1,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407196287,https://github.com/vybestack/llxprt-code/commit/e81c6e6f8136c27a053fab8181c96705b8c939a1,0.0 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T02:47:17Z,392ce6d4a58ccecdab2f20ab57fca5ea4d88c5c9,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407196287,https://github.com/vybestack/llxprt-code/commit/392ce6d4a58ccecdab2f20ab57fca5ea4d88c5c9,0.3 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T02:56:14Z,f5d22c352eb8cb9a758fa29ea4cbb837ab489da3,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/f5d22c352eb8cb9a758fa29ea4cbb837ab489da3,0.1 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T03:06:07Z,e12dea9c445810a5f97f98dc7c21d3c3c060bf85,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/e12dea9c445810a5f97f98dc7c21d3c3c060bf85,0.2 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T03:16:05Z,ee4223260ff16d9b0271c7c8fdc817e9ca26011a,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/ee4223260ff16d9b0271c7c8fdc817e9ca26011a,0.4 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T03:23:56Z,4ea96fc9d70a92a8d6a7bd77e78f6a1492cfa226,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/4ea96fc9d70a92a8d6a7bd77e78f6a1492cfa226,0.5 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T03:35:26Z,f793344da6960eec0b4bde347d720b33e024734d,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/f793344da6960eec0b4bde347d720b33e024734d,0.7 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T03:48:02Z,dc18156accdd68171e8d67064b720f9d348f3c63,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/dc18156accdd68171e8d67064b720f9d348f3c63,0.9 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T04:03:09Z,c33542732c10542bc6fa063aa2ed1d98f070a114,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/c33542732c10542bc6fa063aa2ed1d98f070a114,1.2 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T04:14:36Z,bf6ba48b8f5e34bc77cef20a1f6f72972466e3de,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/bf6ba48b8f5e34bc77cef20a1f6f72972466e3de,1.4 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T04:24:27Z,9bb3255b2dd335c5d537d40f243d233bfd828e7b,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/9bb3255b2dd335c5d537d40f243d233bfd828e7b,1.5 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T04:35:54Z,38a3850f8251f69f9723aebc35869893583b6d0d,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/38a3850f8251f69f9723aebc35869893583b6d0d,1.7 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T04:43:56Z,0965c845a261664a3ab11ab8320261f2018bd5f3,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/0965c845a261664a3ab11ab8320261f2018bd5f3,1.9 hours after latest retained CodeRabbit finding
llxprt-code,2011,medium_confidence,commit_after_finding_within_24h,2026-06-13T04:49:28Z,760138e100bd15f1267ceec43579e383b48e1395,https://github.com/vybestack/llxprt-code/pull/2011#discussion_r3407234569,https://github.com/vybestack/llxprt-code/commit/760138e100bd15f1267ceec43579e383b48e1395,2.0 hours after latest retained CodeRabbit finding
llxprt-code,2012,medium_confidence,commit_after_finding_within_24h,2026-06-12T23:20:09Z,b6a5ea646ea0bd8ce1f089bc17aab029f5486d9c,https://github.com/vybestack/llxprt-code/pull/2012#discussion_r3406713389,https://github.com/vybestack/llxprt-code/commit/b6a5ea646ea0bd8ce1f089bc17aab029f5486d9c,0.0 hours after latest retained CodeRabbit finding
